rel_path,bytes,chunks,embed_ms,status
core/src/main/scala/kafka/server/ForwardingManager.scala,9076,17,119,ok
core/src/main/scala/kafka/server/ForwardingManagerMetrics.scala,3711,7,56,ok
core/src/main/scala/kafka/server/KafkaApis.scala,173273,303,1972,ok
core/src/main/scala/kafka/server/KafkaBroker.scala,5431,12,113,ok
core/src/main/scala/kafka/server/KafkaConfig.scala,48785,90,704,ok
core/src/main/scala/kafka/server/KafkaRaftServer.scala,8163,15,119,ok
core/src/main/scala/kafka/server/KafkaRequestHandler.scala,10206,17,130,ok
core/src/main/scala/kafka/server/LeaderEndPoint.scala,4631,10,70,ok
core/src/main/scala/kafka/server/ListOffsetsPartitionStatus.scala,2230,4,36,ok
core/src/main/scala/kafka/server/LocalLeaderEndPoint.scala,10960,21,151,ok
core/src/main/scala/kafka/server/MetadataCache.scala,8845,15,122,ok
core/src/main/scala/kafka/server/NodeToControllerChannelManager.scala,12125,21,156,ok
core/src/main/scala/kafka/server/RemoteLeaderEndPoint.scala,11024,22,151,ok
core/src/main/scala/kafka/server/ReplicaAlterLogDirsManager.scala,3087,7,106,ok
core/src/main/scala/kafka/server/ReplicaAlterLogDirsThread.scala,11823,21,153,ok
core/src/main/scala/kafka/server/ReplicaFetcherManager.scala,2941,7,50,ok
core/src/main/scala/kafka/server/ReplicaFetcherThread.scala,9106,17,120,ok
core/src/main/scala/kafka/server/ReplicaManager.scala,150807,257,1706,ok
core/src/main/scala/kafka/server/RequestHandlerHelper.scala,6710,13,113,ok
core/src/main/scala/kafka/server/Server.scala,2812,6,46,ok
core/src/main/scala/kafka/server/SharedServer.scala,15633,30,206,ok
core/src/main/scala/kafka/server/metadata/AclPublisher.scala,4345,8,64,ok
core/src/main/scala/kafka/server/metadata/BrokerMetadataPublisher.scala,14493,28,210,ok
core/src/main/scala/kafka/server/metadata/ClientQuotaMetadataManager.scala,8398,15,112,ok
core/src/main/scala/kafka/server/metadata/ConfigRepository.scala,2496,5,43,ok
core/src/main/scala/kafka/server/metadata/DelegationTokenPublisher.scala,3031,6,49,ok
core/src/main/scala/kafka/server/metadata/DynamicClientQuotaPublisher.scala,2108,4,36,ok
core/src/main/scala/kafka/server/metadata/DynamicConfigPublisher.scala,6954,11,92,ok
core/src/main/scala/kafka/server/metadata/DynamicTopicClusterQuotaPublisher.scala,2610,6,45,ok
core/src/main/scala/kafka/server/metadata/KRaftMetadataCache.scala,25698,45,335,ok
core/src/main/scala/kafka/server/metadata/KRaftMetadataCachePublisher.scala,1347,3,27,ok
core/src/main/scala/kafka/server/metadata/ScramPublisher.scala,2520,5,42,ok
core/src/main/scala/kafka/server/metadata/ShareCoordinatorMetadataCacheHelperImpl.java,4314,8,57,ok
core/src/main/scala/kafka/tools/DumpLogSegments.scala,39956,68,495,ok
core/src/main/scala/kafka/tools/StorageTool.scala,19537,33,271,ok
core/src/main/scala/kafka/tools/TerseFailure.scala,1303,3,26,ok
core/src/main/scala/kafka/tools/TestRaftRequestHandler.scala,4838,9,73,ok
core/src/main/scala/kafka/tools/TestRaftServer.scala,17584,31,234,ok
core/src/main/scala/kafka/utils/Annotations.scala,1315,3,27,ok
core/src/main/scala/kafka/utils/CoreUtils.scala,9812,19,172,ok
core/src/main/scala/kafka/utils/Implicits.scala,1670,4,37,ok
core/src/main/scala/kafka/utils/Log4jController.scala,4724,10,82,ok
core/src/main/scala/kafka/utils/Logging.scala,3033,6,55,ok
core/src/main/scala/kafka/utils/Mx4jLoader.scala,3089,6,53,ok
core/src/main/scala/kafka/utils/Pool.scala,3148,6,59,ok
core/src/main/scala/kafka/utils/VerifiableProperties.scala,7209,14,113,ok
core/src/main/scala/kafka/utils/json/DecodeJson.scala,4297,8,73,ok
core/src/main/scala/kafka/utils/json/JsonArray.scala,1119,3,25,ok
core/src/main/scala/kafka/utils/json/JsonObject.scala,1577,4,33,ok
core/src/main/scala/kafka/utils/json/JsonValue.scala,3960,9,70,ok
metadata/src/main/java/org/apache/kafka/common/errors/InvalidReplicaDirectoriesException.java,1537,3,29,ok
metadata/src/main/java/org/apache/kafka/controller/AclControlManager.java,9864,17,134,ok
metadata/src/main/java/org/apache/kafka/controller/ActivationRecordsGenerator.java,8082,14,107,ok
metadata/src/main/java/org/apache/kafka/controller/BrokerControlState.java,1452,3,28,ok
metadata/src/main/java/org/apache/kafka/controller/BrokerControlStates.java,1728,4,31,ok
metadata/src/main/java/org/apache/kafka/controller/BrokerHeartbeatManager.java,18843,32,229,ok
metadata/src/main/java/org/apache/kafka/controller/BrokerHeartbeatTracker.java,5213,10,77,ok
metadata/src/main/java/org/apache/kafka/controller/BrokerIdAndEpoch.java,1643,4,33,ok
metadata/src/main/java/org/apache/kafka/controller/BrokersToElrs.java,5985,11,87,ok
metadata/src/main/java/org/apache/kafka/controller/BrokersToIsrs.java,11198,17,145,ok
metadata/src/main/java/org/apache/kafka/controller/ClientQuotaControlManager.java,14835,28,196,ok
metadata/src/main/java/org/apache/kafka/controller/ClusterControlManager.java,37593,64,442,ok
metadata/src/main/java/org/apache/kafka/controller/ClusterFeatureSupportDescriber.java,1171,3,25,ok
metadata/src/main/java/org/apache/kafka/controller/ConfigurationControlManager.java,32585,50,363,ok
metadata/src/main/java/org/apache/kafka/controller/ConfigurationValidator.java,1867,4,47,ok
metadata/src/main/java/org/apache/kafka/controller/Controller.java,16677,34,222,ok
metadata/src/main/java/org/apache/kafka/controller/ControllerRequestContext.java,3945,7,52,ok
metadata/src/main/java/org/apache/kafka/controller/ControllerResult.java,2876,6,47,ok
metadata/src/main/java/org/apache/kafka/controller/ControllerResultAndOffset.java,2369,5,41,ok
metadata/src/main/java/org/apache/kafka/controller/DelegationTokenControlManager.java,15958,28,194,ok
metadata/src/main/java/org/apache/kafka/controller/EventPerformanceMonitor.java,6675,13,98,ok
metadata/src/main/java/org/apache/kafka/controller/FeatureControlManager.java,17786,32,219,ok
metadata/src/main/java/org/apache/kafka/controller/LogReplayTracker.java,2093,4,36,ok
metadata/src/main/java/org/apache/kafka/controller/OffsetControlManager.java,14951,28,193,ok
metadata/src/main/java/org/apache/kafka/controller/PartitionChangeBuilder.java,25326,43,306,ok
metadata/src/main/java/org/apache/kafka/controller/PartitionReassignmentReplicas.java,5493,10,73,ok
metadata/src/main/java/org/apache/kafka/controller/PartitionReassignmentRevert.java,3858,8,61,ok
metadata/src/main/java/org/apache/kafka/controller/PeriodicTask.java,2037,4,34,ok
metadata/src/main/java/org/apache/kafka/controller/PeriodicTaskControlManager.java,9112,15,119,ok
metadata/src/main/java/org/apache/kafka/controller/PeriodicTaskFlag.java,1011,3,25,ok
metadata/src/main/java/org/apache/kafka/controller/ProducerIdControlManager.java,5290,10,70,ok
metadata/src/main/java/org/apache/kafka/controller/QuorumController.java,96117,149,1020,ok
metadata/src/main/java/org/apache/kafka/controller/QuorumFeatures.java,4992,9,69,ok
metadata/src/main/java/org/apache/kafka/controller/ReplicationControlManager.java,123315,192,1398,ok
metadata/src/main/java/org/apache/kafka/controller/ResultOrError.java,2494,5,43,ok
metadata/src/main/java/org/apache/kafka/controller/ScramControlManager.java,14945,25,197,ok
metadata/src/main/java/org/apache/kafka/controller/errors/ControllerExceptions.java,3430,7,52,ok
metadata/src/main/java/org/apache/kafka/controller/errors/EventHandlerExceptionInfo.java,9305,15,122,ok
metadata/src/main/java/org/apache/kafka/controller/errors/PeriodicControlTaskException.java,1122,3,26,ok
metadata/src/main/java/org/apache/kafka/controller/metrics/ControllerMetadataMetrics.java,9289,15,145,ok
metadata/src/main/java/org/apache/kafka/controller/metrics/ControllerMetadataMetricsPublisher.java,6100,11,92,ok
metadata/src/main/java/org/apache/kafka/controller/metrics/ControllerMetricsChanges.java,6210,12,94,ok
metadata/src/main/java/org/apache/kafka/controller/metrics/QuorumControllerMetrics.java,9255,16,125,ok
metadata/src/main/java/org/apache/kafka/image/AclsDelta.java,4624,9,76,ok
metadata/src/main/java/org/apache/kafka/image/AclsImage.java,2330,5,43,ok
metadata/src/main/java/org/apache/kafka/image/ClientQuotaDelta.java,2763,5,45,ok
metadata/src/main/java/org/apache/kafka/image/ClientQuotaImage.java,3978,8,65,ok
metadata/src/main/java/org/apache/kafka/image/ClientQuotasDelta.java,3621,8,59,ok
metadata/src/main/java/org/apache/kafka/image/ClientQuotasImage.java,8469,13,113,ok
metadata/src/main/java/org/apache/kafka/image/ClusterDelta.java,8793,17,124,ok
metadata/src/main/java/org/apache/kafka/image/ClusterImage.java,3610,7,54,ok
metadata/src/main/java/org/apache/kafka/image/ConfigurationDelta.java,2963,6,50,ok
metadata/src/main/java/org/apache/kafka/image/ConfigurationImage.java,2953,6,52,ok
metadata/src/main/java/org/apache/kafka/image/ConfigurationsDelta.java,4373,9,66,ok
metadata/src/main/java/org/apache/kafka/image/ConfigurationsImage.java,3429,7,55,ok
metadata/src/main/java/org/apache/kafka/image/DelegationTokenDelta.java,3864,7,57,ok
metadata/src/main/java/org/apache/kafka/image/DelegationTokenImage.java,3048,6,50,ok
metadata/src/main/java/org/apache/kafka/image/FeaturesDelta.java,4743,8,64,ok
metadata/src/main/java/org/apache/kafka/image/FeaturesImage.java,4575,9,67,ok
metadata/src/main/java/org/apache/kafka/image/LocalReplicaChanges.java,4096,8,59,ok
metadata/src/main/java/org/apache/kafka/image/MetadataDelta.java,16151,27,190,ok
metadata/src/main/java/org/apache/kafka/image/MetadataImage.java,5735,10,77,ok
metadata/src/main/java/org/apache/kafka/image/MetadataProvenance.java,3552,7,50,ok
metadata/src/main/java/org/apache/kafka/image/MetadataVersionChange.java,2318,5,38,ok
metadata/src/main/java/org/apache/kafka/image/MetadataVersionChangeException.java,1385,3,26,ok
metadata/src/main/java/org/apache/kafka/image/ProducerIdsDelta.java,1831,4,31,ok
metadata/src/main/java/org/apache/kafka/image/ProducerIdsImage.java,2469,5,42,ok
metadata/src/main/java/org/apache/kafka/image/ScramDelta.java,4516,9,66,ok
metadata/src/main/java/org/apache/kafka/image/ScramImage.java,7075,14,101,ok
metadata/src/main/java/org/apache/kafka/image/TopicDelta.java,9994,17,131,ok
metadata/src/main/java/org/apache/kafka/image/TopicImage.java,2834,6,48,ok
metadata/src/main/java/org/apache/kafka/image/TopicsDelta.java,10546,19,142,ok
metadata/src/main/java/org/apache/kafka/image/TopicsImage.java,4010,7,60,ok
metadata/src/main/java/org/apache/kafka/image/loader/LoaderManifest.java,1211,3,26,ok
metadata/src/main/java/org/apache/kafka/image/loader/LoaderManifestType.java,971,3,24,ok
metadata/src/main/java/org/apache/kafka/image/loader/LogDeltaManifest.java,5385,10,110,ok
metadata/src/main/java/org/apache/kafka/image/loader/MetadataBatchLoader.java,12753,20,167,ok
metadata/src/main/java/org/apache/kafka/image/loader/MetadataLoader.java,23902,41,307,ok
metadata/src/main/java/org/apache/kafka/image/loader/SnapshotManifest.java,2330,5,42,ok
metadata/src/main/java/org/apache/kafka/image/loader/metrics/MetadataLoaderMetrics.java,5959,10,79,ok
metadata/src/main/java/org/apache/kafka/image/node/AclsImageByIdNode.java,1947,4,37,ok
metadata/src/main/java/org/apache/kafka/image/node/AclsImageNode.java,1592,4,34,ok
metadata/src/main/java/org/apache/kafka/image/node/ClientQuotaImageNode.java,1479,3,28,ok
metadata/src/main/java/org/apache/kafka/image/node/ClientQuotasImageNode.java,5646,9,82,ok
metadata/src/main/java/org/apache/kafka/image/node/ClusterImageBrokersNode.java,2005,4,39,ok
metadata/src/main/java/org/apache/kafka/image/node/ClusterImageControllersNode.java,2033,4,36,ok
metadata/src/main/java/org/apache/kafka/image/node/ClusterImageNode.java,1775,4,35,ok
metadata/src/main/java/org/apache/kafka/image/node/ConfigurationImageNode.java,2034,4,34,ok
metadata/src/main/java/org/apache/kafka/image/node/ConfigurationsImageNode.java,2836,6,47,ok
metadata/src/main/java/org/apache/kafka/image/node/DelegationTokenDataNode.java,3273,6,55,ok
metadata/src/main/java/org/apache/kafka/image/node/DelegationTokenImageNode.java,1670,4,34,ok
metadata/src/main/java/org/apache/kafka/image/node/FeaturesImageNode.java,2562,5,43,ok
metadata/src/main/java/org/apache/kafka/image/node/MetadataImageNode.java,2882,6,49,ok
metadata/src/main/java/org/apache/kafka/image/node/MetadataLeafNode.java,1261,3,26,ok
metadata/src/main/java/org/apache/kafka/image/node/MetadataNode.java,2184,5,41,ok
metadata/src/main/java/org/apache/kafka/image/node/ProducerIdsImageNode.java,1651,4,32,ok
metadata/src/main/java/org/apache/kafka/image/node/ProvenanceNode.java,1946,4,37,ok
metadata/src/main/java/org/apache/kafka/image/node/ScramCredentialDataNode.java,2477,5,46,ok
metadata/src/main/java/org/apache/kafka/image/node/ScramImageNode.java,2157,4,38,ok
metadata/src/main/java/org/apache/kafka/image/node/ScramMechanismNode.java,1570,4,33,ok
metadata/src/main/java/org/apache/kafka/image/node/TopicImageNode.java,2238,4,37,ok
metadata/src/main/java/org/apache/kafka/image/node/TopicsImageByIdNode.java,1953,4,36,ok
metadata/src/main/java/org/apache/kafka/image/node/TopicsImageByNameNode.java,1614,4,32,ok
metadata/src/main/java/org/apache/kafka/image/node/TopicsImageNode.java,1738,4,33,ok
metadata/src/main/java/org/apache/kafka/image/node/printer/MetadataNodePrinter.java,1447,3,30,ok
metadata/src/main/java/org/apache/kafka/image/node/printer/MetadataNodeRedactionCriteria.java,3117,6,49,ok
metadata/src/main/java/org/apache/kafka/image/node/printer/NodeStringifier.java,2138,4,37,ok
metadata/src/main/java/org/apache/kafka/image/publisher/BrokerRegistrationTracker.java,5622,11,84,ok
metadata/src/main/java/org/apache/kafka/image/publisher/ControllerRegistrationsPublisher.java,2957,6,52,ok
metadata/src/main/java/org/apache/kafka/image/publisher/MetadataPublisher.java,2740,7,53,ok
metadata/src/main/java/org/apache/kafka/image/publisher/SnapshotEmitter.java,5819,10,83,ok
metadata/src/main/java/org/apache/kafka/image/publisher/SnapshotGenerator.java,10331,19,140,ok
metadata/src/main/java/org/apache/kafka/image/publisher/metrics/SnapshotEmitterMetrics.java,3775,7,54,ok
metadata/src/main/java/org/apache/kafka/image/writer/ImageReWriter.java,2025,4,35,ok
metadata/src/main/java/org/apache/kafka/image/writer/ImageWriter.java,2348,5,41,ok
metadata/src/main/java/org/apache/kafka/image/writer/ImageWriterClosedException.java,1087,3,26,ok
metadata/src/main/java/org/apache/kafka/image/writer/ImageWriterOptions.java,3482,6,45,ok
metadata/src/main/java/org/apache/kafka/image/writer/RaftSnapshotWriter.java,2552,5,41,ok
metadata/src/main/java/org/apache/kafka/image/writer/RecordListWriter.java,1600,4,34,ok
metadata/src/main/java/org/apache/kafka/image/writer/UnwritableMetadataException.java,1673,4,33,ok
metadata/src/main/java/org/apache/kafka/metadata/BrokerHeartbeatReply.java,2969,6,48,ok
metadata/src/main/java/org/apache/kafka/metadata/BrokerRegistration.java,14177,25,186,ok
metadata/src/main/java/org/apache/kafka/metadata/BrokerRegistrationFencingChange.java,1882,4,35,ok
metadata/src/main/java/org/apache/kafka/metadata/BrokerRegistrationInControlledShutdownChange.java,2116,4,37,ok
metadata/src/main/java/org/apache/kafka/metadata/BrokerRegistrationReply.java,1506,3,29,ok
metadata/src/main/java/org/apache/kafka/metadata/BrokerState.java,2740,5,46,ok
metadata/src/main/java/org/apache/kafka/metadata/ControllerRegistration.java,8836,15,116,ok
metadata/src/main/java/org/apache/kafka/metadata/DelegationTokenData.java,3524,7,53,ok
metadata/src/main/java/org/apache/kafka/metadata/FinalizedControllerFeatures.java,2396,5,41,ok
metadata/src/main/java/org/apache/kafka/metadata/KafkaConfigSchema.java,13180,23,174,ok
metadata/src/main/java/org/apache/kafka/metadata/LeaderAndIsr.java,6292,11,82,ok
metadata/src/main/java/org/apache/kafka/metadata/LeaderConstants.java,1197,3,25,ok
metadata/src/main/java/org/apache/kafka/metadata/LeaderRecoveryState.java,2306,5,42,ok
metadata/src/main/java/org/apache/kafka/metadata/ListenerInfo.java,17010,30,227,ok
metadata/src/main/java/org/apache/kafka/metadata/MetadataRecordSerde.java,1319,3,29,ok
metadata/src/main/java/org/apache/kafka/metadata/OptionalStringComparator.java,1409,3,27,ok
metadata/src/main/java/org/apache/kafka/metadata/PartitionRegistration.java,20042,33,268,ok
metadata/src/main/java/org/apache/kafka/metadata/Replicas.java,7729,13,113,ok
metadata/src/main/java/org/apache/kafka/metadata/ScramCredentialData.java,3663,7,56,ok
metadata/src/main/java/org/apache/kafka/metadata/VersionRange.java,2511,5,43,ok
metadata/src/main/java/org/apache/kafka/metadata/authorizer/AclCache.java,3739,7,56,ok
metadata/src/main/java/org/apache/kafka/metadata/authorizer/AclMutator.java,2416,5,40,ok
metadata/src/main/java/org/apache/kafka/metadata/authorizer/ClusterMetadataAuthorizer.java,7076,12,96,ok
metadata/src/main/java/org/apache/kafka/metadata/authorizer/StandardAcl.java,6781,13,95,ok
metadata/src/main/java/org/apache/kafka/metadata/authorizer/StandardAclRecordIterator.java,2167,4,36,ok
metadata/src/main/java/org/apache/kafka/metadata/authorizer/StandardAclWithId.java,2684,5,46,ok
metadata/src/main/java/org/apache/kafka/metadata/authorizer/StandardAuthorizer.java,7725,14,112,ok
metadata/src/main/java/org/apache/kafka/metadata/authorizer/StandardAuthorizerData.java,24188,43,327,ok
metadata/src/main/java/org/apache/kafka/metadata/bootstrap/BootstrapDirectory.java,4559,9,74,ok
metadata/src/main/java/org/apache/kafka/metadata/bootstrap/BootstrapMetadata.java,7475,14,107,ok
metadata/src/main/java/org/apache/kafka/metadata/placement/ClusterDescriber.java,1364,3,29,ok
metadata/src/main/java/org/apache/kafka/metadata/placement/DefaultDirProvider.java,1340,3,28,ok
metadata/src/main/java/org/apache/kafka/metadata/placement/PartitionAssignment.java,2774,5,47,ok
metadata/src/main/java/org/apache/kafka/metadata/placement/PlacementSpec.java,2395,5,41,ok
metadata/src/main/java/org/apache/kafka/metadata/placement/ReplicaPlacer.java,1620,4,33,ok
metadata/src/main/java/org/apache/kafka/metadata/placement/StripedReplicaPlacer.java,17080,27,221,ok
metadata/src/main/java/org/apache/kafka/metadata/placement/TopicAssignment.java,1997,4,36,ok
metadata/src/main/java/org/apache/kafka/metadata/placement/UsableBroker.java,2067,4,36,ok
metadata/src/main/java/org/apache/kafka/metadata/properties/MetaProperties.java,8522,15,115,ok
metadata/src/main/java/org/apache/kafka/metadata/properties/MetaPropertiesEnsemble.java,23437,40,292,ok
metadata/src/main/java/org/apache/kafka/metadata/properties/MetaPropertiesVersion.java,2414,5,41,ok
metadata/src/main/java/org/apache/kafka/metadata/properties/PropertiesUtils.java,3520,7,59,ok
metadata/src/main/java/org/apache/kafka/metadata/publisher/FeaturesPublisher.java,2466,5,40,ok
metadata/src/main/java/org/apache/kafka/metadata/storage/Formatter.java,21167,33,253,ok
metadata/src/main/java/org/apache/kafka/metadata/storage/FormatterException.java,1074,3,26,ok
metadata/src/main/java/org/apache/kafka/metadata/storage/ScramParser.java,11474,20,151,ok
metadata/src/main/java/org/apache/kafka/metadata/util/BatchFileReader.java,6980,11,91,ok
metadata/src/main/java/org/apache/kafka/metadata/util/BatchFileWriter.java,4584,9,67,ok
metadata/src/main/java/org/apache/kafka/metadata/util/RecordRedactor.java,2689,5,43,ok
metadata/src/main/java/org/apache/kafka/metadata/util/SnapshotFileReader.java,7897,15,110,ok
raft/src/main/java/org/apache/kafka/raft/Batch.java,6546,13,96,ok
raft/src/main/java/org/apache/kafka/raft/BatchReader.java,2441,5,44,ok
raft/src/main/java/org/apache/kafka/raft/CandidateState.java,7175,13,98,ok
raft/src/main/java/org/apache/kafka/raft/ControlRecord.java,4464,9,71,ok
raft/src/main/java/org/apache/kafka/raft/DynamicVoter.java,6777,11,100,ok
raft/src/main/java/org/apache/kafka/raft/DynamicVoters.java,3854,9,70,ok
raft/src/main/java/org/apache/kafka/raft/ElectionState.java,7226,12,100,ok
raft/src/main/java/org/apache/kafka/raft/Endpoints.java,11551,21,144,ok
raft/src/main/java/org/apache/kafka/raft/EpochState.java,2165,5,43,ok
raft/src/main/java/org/apache/kafka/raft/ExpirationService.java,1438,3,29,ok
raft/src/main/java/org/apache/kafka/raft/ExternalKRaftMetrics.java,1090,3,25,ok
raft/src/main/java/org/apache/kafka/raft/FileQuorumStateStore.java,7788,15,117,ok
